datetime,download_speed,upload_speed,ping
2024-07-23 20:45,32.12,9.95,66
2024-07-23 20:50,46.94,10.46,56
2024-07-23 20:55,11.13,7.96,75
2024-07-23 20:58,16.96,10.85,67
2024-07-23 21:07,7.57,8.52,58
2024-07-23 21:10,26.00,10.64,43
2024-07-23 21:15,26.05,10.22,69
2024-07-23 21:20,20.90,10.65,53
2024-07-23 21:25,40.64,11.67,42
2024-07-23 21:27,33.58,10.34,61
2024-07-23 21:35,23.44,11.12,41
2024-07-23 21:40,24.44,10.52,45
2024-07-23 21:45,41.37,10.81,36
2024-07-23 21:50,39.80,10.62,56
2024-07-23 21:55,26.07,10.75,35
2024-07-23 21:58,29.38,11.61,52
2024-07-23 22:07,9.90,11.75,46
2024-07-23 22:10,23.81,10.48,43
2024-07-23 22:15,20.85,11.36,44
2024-07-23 22:20,25.42,10.53,45
2024-07-23 22:25,21.49,11.62,38
2024-07-23 22:27,48.87,10.81,34
2024-07-23 22:35,53.43,10.77,43
2024-07-23 22:40,54.11,11.06,36
2024-07-23 22:45,33.14,10.50,52
2024-07-23 22:50,47.55,10.78,37
2024-07-23 22:55,44.00,10.51,44
2024-07-23 22:58,50.94,10.69,35
2024-07-23 23:07,45.40,10.53,35
2024-07-23 23:10,17.42,11.16,67
2024-07-23 23:15,52.88,10.80,34
2024-07-23 23:20,41.69,11.30,54
2024-07-23 23:25,41.70,10.94,34
2024-07-23 23:27,36.62,10.43,37
2024-07-23 23:35,36.15,12.07,59
2024-07-23 23:40,54.79,5.83,35
2024-07-23 23:45,56.10,11.26,35
2024-07-23 23:50,49.51,11.77,43
2024-07-23 23:55,56.41,10.89,35
2024-07-23 23:58,22.19,12.09,35
2024-07-24 00:07,48.38,11.14,38
2024-07-24 00:10,50.93,10.55,36
2024-07-24 00:15,51.74,10.51,45
2024-07-24 00:20,48.74,10.72,35
2024-07-24 00:25,47.87,11.84,37
2024-07-24 00:27,33.45,10.86,49
2024-07-24 00:35,7.54,10.59,47
2024-07-24 00:40,29.46,10.94,34
2024-07-24 00:45,52.33,10.63,38
2024-07-24 00:50,48.94,11.84,36
2024-07-24 00:55,46.01,11.75,54
2024-07-24 00:58,53.60,10.58,44
2024-07-24 01:07,40.27,11.01,82
2024-07-24 01:10,55.39,10.85,38
2024-07-24 01:15,42.05,10.98,51
2024-07-24 01:20,52.36,11.37,45
2024-07-24 01:25,51.08,11.16,45
2024-07-24 01:27,52.55,11.16,47
2024-07-24 01:35,54.31,10.63,34
2024-07-24 01:40,51.51,11.34,52
2024-07-24 01:45,55.35,11.59,34
2024-07-24 01:50,51.54,11.56,47
2024-07-24 01:55,45.69,11.69,42
2024-07-24 01:58,55.86,10.87,41
2024-07-24 02:07,54.58,11.60,40
2024-07-24 02:10,46.06,11.61,88
2024-07-24 02:15,51.79,11.61,43
2024-07-24 02:20,55.45,11.24,42
2024-07-24 02:25,53.70,11.83,40
2024-07-24 02:27,6.10,11.36,68
2024-07-24 02:35,52.48,6.93,67
2024-07-24 02:40,55.56,10.58,75
2024-07-24 02:45,48.99,12.20,33
2024-07-24 02:50,50.92,11.46,47
2024-07-24 02:55,17.44,12.01,46
2024-07-24 02:58,49.76,10.52,40
2024-07-24 03:07,49.82,11.27,38
2024-07-24 03:10,53.26,11.68,78
2024-07-24 03:15,50.05,11.53,36
2024-07-24 03:20,9.55,11.48,38
2024-07-24 03:25,43.80,10.57,71
2024-07-24 03:27,55.49,10.46,34
2024-07-24 03:35,46.97,11.56,42
2024-07-24 03:40,37.37,10.75,34
2024-07-24 03:45,36.35,10.64,36
2024-07-24 03:50,44.78,12.10,34
2024-07-24 03:55,10.84,10.65,56
2024-07-24 03:58,6.15,11.40,29
2024-07-24 04:07,54.57,11.60,42
2024-07-24 04:10,50.60,10.43,39
2024-07-24 04:15,40.95,11.57,65
2024-07-24 04:20,43.49,11.92,43
2024-07-24 04:25,40.16,11.73,41
2024-07-24 04:27,53.66,11.81,33
2024-07-24 04:35,37.59,11.44,70
2024-07-24 04:40,45.57,10.79,30
2024-07-24 04:45,51.83,11.70,36
2024-07-24 04:50,41.87,10.71,50
2024-07-24 04:55,1.75,11.61,43
2024-07-24 04:58,22.78,10.96,40
2024-07-24 05:07,15.36,10.60,43
2024-07-24 05:10,47.56,10.49,39
2024-07-24 05:15,2.20,10.41,43
2024-07-24 05:20,37.05,10.89,38
2024-07-24 05:25,52.45,11.04,36
2024-07-24 05:27,52.67,11.72,92
2024-07-24 05:35,48.47,10.92,61
2024-07-24 05:40,45.28,11.10,39
2024-07-24 05:45,1.63,10.65,47
2024-07-24 05:50,43.90,10.68,67
2024-07-24 05:55,52.42,10.32,66
2024-07-24 05:58,5.19,11.31,36
2024-07-24 06:07,46.40,10.66,52
2024-07-24 06:10,54.98,11.71,41
2024-07-24 06:15,3.77,10.51,42
2024-07-24 06:20,53.74,10.58,64
2024-07-24 06:25,51.94,10.71,43
2024-07-24 06:27,46.93,10.87,42
2024-07-24 06:35,52.84,10.57,34
2024-07-24 06:40,54.21,11.67,58
2024-07-24 06:45,43.69,11.05,44
2024-07-24 06:50,44.88,11.08,59
2024-07-24 06:55,52.32,11.65,57
2024-07-24 06:58,20.86,10.43,40
2024-07-24 07:07,48.78,10.44,48
2024-07-24 07:10,10.07,10.48,42
2024-07-24 07:15,4.07,9.98,41
2024-07-24 07:20,54.43,10.78,40
2024-07-24 07:25,9.63,10.49,45
2024-07-24 07:27,2.86,10.64,36
2024-07-24 07:35,32.89,10.65,63
2024-07-24 07:40,48.90,11.04,58
2024-07-24 07:45,43.34,11.36,63
2024-07-24 07:50,55.16,10.72,52
2024-07-24 07:55,51.35,11.04,38
2024-07-24 07:58,36.09,11.14,77
2024-07-24 08:07,4.69,11.85,49
2024-07-24 08:10,17.98,11.28,46
2024-07-24 08:15,44.05,10.38,62
2024-07-24 08:20,56.25,11.64,37
2024-07-24 08:25,56.53,10.55,39
2024-07-24 08:27,44.27,10.80,37
2024-07-24 08:35,25.30,10.19,39
2024-07-24 08:40,41.73,10.65,40
2024-07-24 08:45,42.98,11.39,48
2024-07-24 08:50,54.75,11.70,42
2024-07-24 08:55,50.62,10.90,65
2024-07-24 08:58,3.64,10.40,45
2024-07-24 09:07,53.99,10.98,40
2024-07-24 09:10,54.27,10.64,62
2024-07-24 09:15,45.86,11.56,37
2024-07-24 09:20,40.13,10.66,70
2024-07-24 09:25,43.41,10.82,43
2024-07-24 09:27,46.76,10.71,46
2024-07-24 09:35,38.47,12.03,40
2024-07-24 09:40,37.72,10.60,38
2024-07-24 09:45,3.29,11.81,46
2024-07-24 09:50,54.96,10.51,44
2024-07-24 09:55,36.11,10.98,41
2024-07-24 09:58,25.57,11.41,39
2024-07-24 10:07,51.05,10.53,43
2024-07-24 10:10,48.37,11.66,49
2024-07-24 10:15,44.04,11.62,51
2024-07-24 10:20,51.31,10.01,40
2024-07-24 10:25,50.93,10.83,41
2024-07-24 10:27,45.90,10.58,39
2024-07-24 10:35,53.12,10.49,42
2024-07-24 10:40,38.38,10.35,38
2024-07-24 10:45,27.81,10.54,40
2024-07-24 10:50,52.73,10.72,83
2024-07-24 10:55,43.23,10.94,46
2024-07-24 10:58,43.08,10.07,44
2024-07-24 11:07,52.01,11.97,42
2024-07-24 11:10,31.95,11.14,46
2024-07-24 11:15,37.40,10.98,50
2024-07-24 11:20,31.47,9.59,50
2024-07-24 11:25,37.07,10.41,44
2024-07-24 11:27,42.09,10.07,41
2024-07-24 11:35,4.04,9.91,39
2024-07-24 11:40,26.25,10.36,42
2024-07-24 11:45,53.25,10.60,39
2024-07-24 11:50,24.83,10.38,129
2024-07-24 11:55,41.40,11.02,50
2024-07-24 11:58,51.46,11.65,36
2024-07-24 12:07,31.81,10.55,42
2024-07-24 12:10,24.62,10.67,44
2024-07-24 12:15,48.31,11.62,44
2024-07-24 12:20,19.16,11.56,39
2024-07-24 12:25,22.12,10.57,43
2024-07-24 12:27,10.03,10.56,42
2024-07-24 12:35,36.83,11.42,44
2024-07-24 12:40,35.71,10.76,50
2024-07-24 12:45,31.22,11.80,49
2024-07-24 12:50,30.77,11.10,36
2024-07-24 12:55,30.50,11.21,35
2024-07-24 12:58,22.18,10.39,40
2024-07-24 13:07,31.57,11.34,39
2024-07-24 13:10,35.12,11.49,38
2024-07-24 13:15,30.37,10.75,38
2024-07-24 13:20,28.29,11.66,45
2024-07-24 13:25,35.58,10.71,41
2024-07-24 13:27,18.12,11.43,43
2024-07-24 13:35,26.52,11.34,41
2024-07-24 13:40,24.78,10.50,42
2024-07-24 13:45,24.61,11.80,45
2024-07-24 13:50,3.87,10.51,46
2024-07-24 13:55,7.94,12.05,54
2024-07-24 13:58,14.80,10.69,39
2024-07-24 14:07,18.06,10.81,37
2024-07-24 14:10,3.56,10.42,38
2024-07-24 14:15,18.33,10.63,36
2024-07-24 14:20,23.55,10.73,40
2024-07-24 14:25,43.89,11.14,41
2024-07-24 14:27,20.88,10.91,51
2024-07-24 14:35,55.10,11.86,42
2024-07-24 14:40,50.39,11.80,41
2024-07-24 14:45,48.20,10.47,42
2024-07-24 14:50,48.32,11.65,41
2024-07-24 14:55,54.25,10.51,43
2024-07-24 14:58,48.65,11.32,38
2024-07-24 15:07,35.42,11.39,38
2024-07-24 15:10,34.78,10.65,37
2024-07-24 15:15,38.94,11.00,41
2024-07-24 15:20,33.55,10.90,41
2024-07-24 15:25,37.57,10.89,38
2024-07-24 15:27,51.71,10.77,41
2024-07-24 15:35,40.90,9.73,48
2024-07-24 15:40,38.43,10.90,37
2024-07-24 15:45,46.67,10.88,40
2024-07-24 15:50,43.68,11.39,37
2024-07-24 15:55,53.93,11.76,40
2024-07-24 15:58,42.42,11.49,40
2024-07-24 16:07,32.32,11.67,38
2024-07-24 16:10,32.61,11.50,45
2024-07-24 16:15,25.07,11.79,60
2024-07-24 16:20,22.25,10.26,88
2024-07-24 16:25,26.46,10.71,37
2024-07-24 16:27,7.50,10.52,41
2024-07-24 16:35,16.60,11.23,42
2024-07-24 16:40,4.23,10.27,50
2024-07-24 16:45,23.30,11.52,58
2024-07-24 16:50,6.21,10.65,50
2024-07-24 16:55,30.00,10.67,68
2024-07-24 16:58,45.08,10.56,36
2024-07-24 17:07,46.83,11.06,51
2024-07-24 17:10,38.37,10.64,58
2024-07-24 17:15,16.97,10.56,49
2024-07-24 17:20,3.89,10.67,49
2024-07-24 17:25,2.07,10.79,46
2024-07-24 17:27,48.92,11.02,61
2024-07-24 17:35,35.10,11.27,61
2024-07-24 17:40,33.90,11.28,53
2024-07-24 17:45,3.95,10.89,62
2024-07-24 17:50,3.24,11.09,45
2024-07-24 17:55,54.27,10.79,70
2024-07-24 17:58,16.80,10.73,46
2024-07-24 18:07,42.32,10.56,60
2024-07-24 18:10,48.40,11.20,40
2024-07-24 18:15,39.95,11.23,50
2024-07-24 18:20,50.77,11.26,55
2024-07-24 18:25,7.49,11.05,46
2024-07-24 18:27,20.83,10.57,47
2024-07-24 18:35,3.72,10.99,46
2024-07-24 18:40,37.25,10.81,69
2024-07-24 18:45,41.54,10.85,34
2024-07-24 18:50,22.15,11.22,40
2024-07-24 18:55,5.09,10.77,47
2024-07-24 18:58,40.90,9.76,59
2024-07-24 19:07,26.24,10.52,60
2024-07-24 19:10,41.67,10.81,52
2024-07-24 19:15,40.91,11.36,46
2024-07-24 19:20,48.60,11.24,44
2024-07-24 19:25,21.25,10.28,56
2024-07-24 19:27,30.16,10.92,42
2024-07-24 19:35,42.94,10.95,62
2024-07-24 19:40,37.66,8.19,63
2024-07-24 19:45,14.66,11.74,55
2024-07-24 19:50,38.17,11.33,44
2024-07-24 19:55,48.78,10.40,52
2024-07-24 19:58,50.88,10.93,38
2024-07-24 20:07,34.58,9.79,45
2024-07-24 20:10,2.03,10.54,60
2024-07-24 20:15,23.12,11.28,38
2024-07-24 20:20,13.27,9.12,41
2024-07-24 20:25,17.99,9.51,36
2024-07-24 20:27,18.03,10.74,38
2024-07-24 20:35,28.74,10.78,39
2024-07-24 20:40,20.85,10.66,68
2024-07-24 20:45,1.09,11.11,66
2024-07-24 20:50,16.82,10.47,49
2024-07-24 20:55,35.56,11.07,43
2024-07-24 20:58,15.08,10.25,40
2024-07-24 21:07,23.90,11.40,48
2024-07-24 21:10,35.49,7.91,41
2024-07-24 21:15,45.16,10.48,39
2024-07-24 21:20,44.59,10.44,40
2024-07-24 21:25,40.06,11.51,39
2024-07-24 21:27,31.58,10.79,35
2024-07-24 21:35,32.95,11.81,39
2024-07-24 21:40,50.00,10.93,39
2024-07-24 21:45,44.41,11.88,41
2024-07-24 21:50,46.04,11.63,39
2024-07-24 21:55,28.83,11.14,43
2024-07-24 21:58,44.72,10.60,36
2024-07-24 22:07,42.18,11.49,34
2024-07-24 22:10,45.04,11.79,47
2024-07-24 22:15,47.31,11.24,37
2024-07-24 22:20,18.21,11.93,37
2024-07-24 22:25,33.82,11.54,32
2024-07-24 22:27,26.29,10.36,33
2024-07-24 22:35,50.93,11.52,37
2024-07-24 22:40,3.32,11.28,83
2024-07-24 22:45,42.11,10.63,34
2024-07-24 22:50,41.56,10.84,53
2024-07-24 22:55,46.86,10.98,43
2024-07-24 22:58,50.37,10.99,60
2024-07-24 23:07,7.28,10.54,32
2024-07-24 23:10,33.08,10.48,41
2024-07-24 23:15,26.05,11.52,39
2024-07-24 23:20,43.77,10.57,45
2024-07-24 23:25,6.87,10.48,55
2024-07-24 23:27,41.41,10.51,44
2024-07-24 23:35,48.37,10.44,42
2024-07-24 23:40,43.52,11.28,40
2024-07-24 23:45,46.10,11.33,44
2024-07-24 23:50,53.97,10.58,41
2024-07-24 23:55,52.33,10.68,36
2024-07-24 23:58,36.39,10.71,47
2024-07-25 00:07,51.32,11.27,39
2024-07-25 00:10,52.88,10.40,46
2024-07-25 00:15,41.98,11.66,39
2024-07-25 00:20,45.49,10.79,39
2024-07-25 00:25,44.46,10.51,44
2024-07-25 00:27,49.67,10.62,39
2024-07-25 00:35,40.83,10.48,39
2024-07-25 00:40,50.15,11.35,37
2024-07-25 00:45,47.13,11.54,42
2024-07-25 00:50,45.72,10.53,37
2024-07-25 00:55,56.20,11.53,36
2024-07-25 00:58,39.21,11.16,38
2024-07-25 01:07,39.72,10.85,39
2024-07-25 01:10,50.83,11.27,39
2024-07-25 01:15,36.00,10.53,41
2024-07-25 01:20,40.05,10.53,43
2024-07-25 01:25,49.49,11.64,41
2024-07-25 01:27,43.30,11.27,37
2024-07-25 01:35,46.03,11.30,39
2024-07-25 01:40,49.62,11.42,38
2024-07-25 01:45,47.17,11.22,37
2024-07-25 01:50,2.04,10.30,43
2024-07-25 01:55,49.65,10.87,35
2024-07-25 01:58,55.03,11.19,53
2024-07-25 02:07,23.87,11.32,44
2024-07-25 02:10,55.86,11.39,34
2024-07-25 02:15,55.60,10.46,38
2024-07-25 02:20,55.74,11.52,45
2024-07-25 02:25,29.30,9.28,42
2024-07-25 02:27,46.85,10.69,40
2024-07-25 02:35,33.61,10.55,97
2024-07-25 02:40,45.00,10.40,44
2024-07-25 02:45,53.34,10.60,42
2024-07-25 02:50,46.13,10.42,42
2024-07-25 02:55,52.03,10.51,54
2024-07-25 02:58,20.69,11.28,42
2024-07-25 03:07,41.19,11.58,76
2024-07-25 03:10,45.45,11.63,45
2024-07-25 03:15,50.88,11.28,42
2024-07-25 03:20,45.11,10.65,37
2024-07-25 03:25,43.06,10.67,51
2024-07-25 03:27,46.39,11.66,44
2024-07-25 03:35,53.37,10.62,65
2024-07-25 03:40,20.69,10.34,43
2024-07-25 03:45,42.43,10.39,51
2024-07-25 03:50,47.27,10.99,53
2024-07-25 03:55,43.58,11.01,41
2024-07-25 03:58,49.95,11.73,39
2024-07-25 04:07,48.76,10.61,54
2024-07-25 04:10,46.01,11.70,50
2024-07-25 04:15,52.79,11.46,45
2024-07-25 04:20,40.87,11.25,40
2024-07-25 04:25,43.17,11.70,40
2024-07-25 04:27,38.81,9.15,76
2024-07-25 04:35,44.34,11.42,52
2024-07-25 04:40,50.80,10.78,60
2024-07-25 04:45,43.53,12.03,50
2024-07-25 04:50,46.25,10.94,46
2024-07-25 04:55,42.21,10.42,49
2024-07-25 04:58,47.61,11.08,47
2024-07-25 05:07,53.00,10.98,70
2024-07-25 05:10,52.95,10.52,49
2024-07-25 05:15,52.09,10.86,40
2024-07-25 05:20,42.75,11.55,39
2024-07-25 05:25,33.88,11.12,36
2024-07-25 05:27,41.78,11.22,42
2024-07-25 05:35,51.58,11.50,46
2024-07-25 05:40,2.20,11.18,42
2024-07-25 05:45,31.99,10.78,30
2024-07-25 05:50,22.08,10.45,31
2024-07-25 05:55,53.19,11.48,35
2024-07-25 05:58,2.84,11.67,36
2024-07-25 06:07,7.07,11.00,33
2024-07-25 06:10,47.77,10.63,35
2024-07-25 06:15,52.79,11.28,37
2024-07-25 06:20,52.00,10.44,38
2024-07-25 06:25,48.03,11.58,39
2024-07-25 06:27,45.54,11.62,43
2024-07-25 06:35,45.97,10.43,33
2024-07-25 06:40,49.62,11.53,40
2024-07-25 06:45,45.79,10.64,38
2024-07-25 06:50,42.18,10.96,37
2024-07-25 06:55,46.79,10.70,39
2024-07-25 06:58,40.84,10.52,41
2024-07-25 07:07,19.26,10.41,61
2024-07-25 07:10,50.04,11.09,38
2024-07-25 07:15,44.37,11.11,39
2024-07-25 07:20,50.75,10.63,41
2024-07-25 07:25,52.21,11.13,40
2024-07-25 07:27,51.60,10.46,37
2024-07-25 07:35,27.22,10.81,35
2024-07-25 07:40,54.37,10.62,42
2024-07-25 07:45,16.81,10.59,40
2024-07-25 07:50,3.50,11.38,36
2024-07-25 07:55,43.36,11.30,38
2024-07-25 07:58,56.14,11.48,38
2024-07-25 08:07,51.17,10.43,45
2024-07-25 08:10,40.91,10.51,38
2024-07-25 08:15,54.69,10.66,39
2024-07-25 08:20,51.61,10.44,40
2024-07-25 08:25,47.65,10.53,37
2024-07-25 08:27,44.98,10.46,45
2024-07-25 08:35,19.70,10.69,48
2024-07-25 08:40,44.83,10.86,46
2024-07-25 08:45,38.28,10.49,45
2024-07-25 08:50,53.14,10.81,38
2024-07-25 08:55,46.39,11.81,38
2024-07-25 08:58,6.07,11.43,53
2024-07-25 09:07,13.91,10.31,43
2024-07-25 09:10,47.48,10.43,83
2024-07-25 09:15,43.97,11.02,39
2024-07-25 09:20,49.22,11.58,39
2024-07-25 09:25,49.86,10.56,82
2024-07-25 09:27,44.93,10.25,37
2024-07-25 09:35,53.66,11.47,38
2024-07-25 09:40,46.82,11.25,38
2024-07-25 09:45,48.54,11.50,67
2024-07-25 09:50,1.56,11.30,44
2024-07-25 09:55,49.18,9.94,44
2024-07-25 09:58,36.04,11.37,45
2024-07-25 10:07,53.04,10.50,51
2024-07-25 10:10,49.24,10.50,37
2024-07-25 10:15,52.09,10.88,36
2024-07-25 10:20,48.47,10.58,91
2024-07-25 10:25,40.37,11.82,38
2024-07-25 10:27,51.78,11.62,39
2024-07-25 10:35,51.28,11.46,36
2024-07-25 10:40,53.43,11.29,38
2024-07-25 10:45,54.65,12.06,37
2024-07-25 10:50,47.52,10.41,96
2024-07-25 10:55,52.51,10.67,41
2024-07-25 10:58,49.49,11.37,41
2024-07-25 11:07,46.67,11.95,47
2024-07-25 11:10,49.69,10.43,41
2024-07-25 11:15,32.96,11.50,68
2024-07-25 11:20,41.21,11.54,45
2024-07-25 11:25,28.42,11.36,41
2024-07-25 11:27,39.20,11.42,39
2024-07-25 11:35,45.07,11.81,48
2024-07-25 11:40,43.01,10.35,60
2024-07-25 11:45,22.01,10.39,47
2024-07-25 11:50,37.43,11.02,40
2024-07-25 11:55,27.40,11.56,44
2024-07-25 11:58,48.07,11.61,38
2024-07-25 12:07,19.59,11.32,71
2024-07-25 12:10,21.51,10.91,51
2024-07-25 12:15,20.48,10.68,68
2024-07-25 12:20,16.52,11.14,36
2024-07-25 12:25,33.96,10.45,41
2024-07-25 12:27,23.12,11.64,40
2024-07-25 12:35,2.09,10.69,66
2024-07-25 12:40,15.62,11.27,56
2024-07-25 12:45,8.15,8.62,68
2024-07-25 12:50,8.28,10.51,55
2024-07-25 12:55,4.41,11.20,60
2024-07-25 12:58,2.99,10.64,60
2024-07-25 13:07,26.18,10.69,68
2024-07-25 13:10,18.14,10.22,84
2024-07-25 13:15,1.72,10.84,64
2024-07-25 13:20,15.17,10.83,53
2024-07-25 13:25,40.62,10.71,55
2024-07-25 13:27,5.01,11.37,54
2024-07-25 13:35,33.30,10.45,75
2024-07-25 13:40,2.11,10.34,58
2024-07-25 13:45,36.69,10.84,62
2024-07-25 13:50,47.77,11.61,77
2024-07-25 13:55,4.06,11.16,66
2024-07-25 13:58,8.20,11.68,53
2024-07-25 14:07,28.77,11.95,48
2024-07-25 14:10,2.23,10.49,72
2024-07-25 14:15,3.12,8.81,61
2024-07-25 14:20,35.25,10.90,58
2024-07-25 14:25,43.97,11.52,55
2024-07-25 14:27,22.80,11.02,59
2024-07-25 14:35,37.64,10.39,65
2024-07-25 14:40,2.18,10.57,76
2024-07-25 14:45,12.47,10.47,105
2024-07-25 14:50,22.64,10.25,124
2024-07-25 14:55,2.99,11.56,55
2024-07-25 14:58,44.50,10.40,61
2024-07-25 15:07,10.30,10.92,61
2024-07-25 15:10,37.82,10.37,55
2024-07-25 15:15,28.34,10.46,59
2024-07-25 15:20,31.47,10.79,66
2024-07-25 15:25,30.09,11.42,70
2024-07-25 15:27,3.63,10.24,53
2024-07-25 15:35,5.36,10.72,84
2024-07-25 15:40,2.26,7.42,43
2024-07-25 15:45,1.46,11.51,48
2024-07-25 15:50,1.22,10.83,45
2024-07-25 15:55,1.23,10.44,40
2024-07-25 15:58,52.05,11.71,52
2024-07-25 16:07,46.07,11.16,70
2024-07-25 16:10,1.37,11.28,44
2024-07-25 16:15,12.14,11.84,60
2024-07-25 16:20,4.20,10.71,53
2024-07-25 16:25,48.94,11.12,53
2024-07-25 16:27,27.34,10.88,53
2024-07-25 16:35,50.59,10.86,63
2024-07-25 16:40,56.27,11.14,44
2024-07-25 16:45,34.14,10.42,59
2024-07-25 16:50,53.25,10.13,50
2024-07-25 16:55,0.62,10.42,42
2024-07-25 16:58,20.61,10.61,54
2024-07-25 17:07,2.21,10.47,52
2024-07-25 17:10,48.30,10.45,42
2024-07-25 17:15,50.57,10.56,44
2024-07-25 17:20,2.25,11.23,43
2024-07-25 17:25,2.24,10.86,43
2024-07-25 17:27,2.75,10.38,43
2024-07-25 17:35,1.33,10.57,41
2024-07-25 17:40,2.20,10.82,46
2024-07-25 17:45,29.21,10.61,45
2024-07-25 17:50,1.31,11.55,48
2024-07-25 17:55,1.52,10.85,44
2024-07-25 17:58,1.17,10.91,43
2024-07-25 18:07,36.34,11.46,43
2024-07-25 18:10,33.87,10.64,52
2024-07-25 18:15,45.95,11.07,69
2024-07-25 18:20,39.80,10.73,42
2024-07-25 18:25,48.93,9.50,46
2024-07-25 18:27,1.21,9.34,52
2024-07-25 18:35,47.85,10.61,52
2024-07-25 18:40,55.74,11.74,44
2024-07-25 18:45,49.94,10.68,46
2024-07-25 18:50,50.63,10.67,50
2024-07-25 18:55,47.19,11.74,43
2024-07-25 18:58,39.74,10.69,42
2024-07-25 19:07,36.86,11.18,68
2024-07-25 19:10,41.35,11.33,55
2024-07-25 19:15,44.53,10.44,51
2024-07-25 19:20,32.14,10.91,48
2024-07-25 19:25,54.15,10.05,41
2024-07-25 19:27,40.86,10.44,65
2024-07-25 19:35,21.47,11.57,67
2024-07-25 19:40,47.56,11.61,56
2024-07-25 19:45,33.38,11.62,52
2024-07-25 19:50,34.57,10.49,53
2024-07-25 19:55,42.69,10.45,51
2024-07-25 19:58,44.29,10.42,41
2024-07-25 20:07,45.92,11.02,50
2024-07-25 20:10,39.06,10.44,43
2024-07-25 20:15,52.02,11.34,50
2024-07-25 20:20,25.10,7.45,43
2024-07-25 20:25,26.87,10.10,48
2024-07-25 20:27,38.40,10.46,43
2024-07-25 20:35,13.04,11.51,55
2024-07-25 20:40,33.41,10.32,44
2024-07-25 20:45,47.06,10.31,51
2024-07-25 20:50,31.74,9.77,56
2024-07-25 20:55,36.39,11.72,64
2024-07-25 20:58,21.65,11.13,43
2024-07-25 21:07,33.35,10.47,71
2024-07-25 21:10,38.16,10.60,39
2024-07-25 21:15,28.01,11.58,47
2024-07-25 21:20,4.28,6.24,51
2024-07-25 21:25,19.55,10.52,50
2024-07-25 21:27,34.11,10.50,62
2024-07-25 21:35,19.52,10.92,53
2024-07-25 21:40,11.39,11.24,47
2024-07-25 21:45,23.69,10.88,49
2024-07-25 21:50,33.69,11.75,38
2024-07-25 21:55,31.18,10.51,46
2024-07-25 21:58,9.78,10.35,46
2024-07-25 22:07,39.71,10.99,55
2024-07-25 22:10,50.48,10.88,45
2024-07-25 22:15,55.40,11.52,53
2024-07-25 22:20,45.34,11.22,50
2024-07-25 22:25,26.08,10.83,58
2024-07-25 22:27,48.83,10.40,44
2024-07-25 22:35,44.54,10.49,66
2024-07-25 22:40,7.45,9.07,50
2024-07-25 22:45,36.19,10.90,56
2024-07-25 22:50,40.78,10.43,47
2024-07-25 22:55,42.38,11.79,46
2024-07-25 22:58,42.65,11.93,48
2024-07-25 23:07,45.25,10.61,49
2024-07-25 23:10,45.71,10.41,52
2024-07-25 23:15,45.08,10.43,46
2024-07-25 23:20,55.33,10.42,55
2024-07-25 23:25,53.43,10.45,51
2024-07-25 23:27,42.21,10.36,50
2024-07-25 23:35,52.43,10.39,51
2024-07-25 23:40,32.59,10.33,53
2024-07-25 23:45,55.08,10.59,46
2024-07-25 23:50,53.96,11.61,51
2024-07-25 23:55,13.82,10.64,50
2024-07-25 23:58,25.40,11.85,46
2024-07-26 00:07,55.45,11.60,44
2024-07-26 00:10,34.75,11.87,45
2024-07-26 00:15,50.37,10.42,39
2024-07-26 00:20,39.96,11.81,45
2024-07-26 00:25,52.71,10.50,33
2024-07-26 00:27,45.58,11.08,33
2024-07-26 00:35,50.02,10.48,48
2024-07-26 00:40,42.77,10.09,52
2024-07-26 00:45,53.90,10.67,41
2024-07-26 00:50,55.66,10.66,48
2024-07-26 00:55,28.63,10.55,35
2024-07-26 00:58,46.56,9.57,43
2024-07-26 01:07,45.30,10.72,40
2024-07-26 01:10,43.51,10.44,46
2024-07-26 01:15,47.95,10.46,34
2024-07-26 01:20,21.24,8.89,41
2024-07-26 01:25,54.84,10.57,41
2024-07-26 01:27,14.11,10.62,66
2024-07-26 01:35,27.00,10.43,50
2024-07-26 01:40,56.09,10.95,35
2024-07-26 01:45,54.92,11.45,64
2024-07-26 01:50,47.65,10.65,32
2024-07-26 01:55,42.51,10.07,41
2024-07-26 01:58,47.53,9.66,41
2024-07-26 02:07,27.70,10.47,59
2024-07-26 02:10,56.20,11.62,34
2024-07-26 02:15,25.28,8.37,68
2024-07-26 02:20,45.96,10.43,44
2024-07-26 02:25,31.12,8.18,44
2024-07-26 02:27,17.41,9.19,39
2024-07-26 02:35,50.95,11.08,57
2024-07-26 02:40,56.35,11.21,34
2024-07-26 02:45,40.31,9.96,40
2024-07-26 02:50,43.42,8.95,42
2024-07-26 02:55,45.19,10.25,42
2024-07-26 02:58,53.02,10.57,41
2024-07-26 03:07,52.04,10.60,38
2024-07-26 03:10,46.37,9.59,41
2024-07-26 03:15,43.65,10.40,57
2024-07-26 03:20,50.63,11.56,31
2024-07-26 03:25,55.83,11.14,35
2024-07-26 03:27,51.42,11.48,59
2024-07-26 03:35,40.46,10.51,85
2024-07-26 03:40,55.92,10.52,40
2024-07-26 03:45,56.17,10.85,34
2024-07-26 03:50,55.28,10.61,49
2024-07-26 03:55,54.01,11.65,51
2024-07-26 03:58,54.05,10.69,49
2024-07-26 04:07,56.06,11.42,34
